ID	INDEX	LIST
3245	0	
3246	0	
3247	0	
3248	0	
3249	0	
3250	0	
3251	0	
3252	0	
3253	0	
3254	0	
3255	0	
3256	0	
3257	0	
3258	0	
3259	0	
3260	0	
3261	0	
3262	0	
3263	0	
3264	0	
3265	0	
3266	0	
3267	0	
3268	0	
3269	0	
3270	0	
3271	0	
3272	0	
3273	0	
3274	0	
3275	0	
3276	0	
3277	0	
3278	0	
3279	0	
3280	0	
3281	0	
3282	0	
3283	0	
3284	0	
3285	0	
3286	0	
3287	0	
3288	0	
3289	0	
3290	0	
3291	0	
3292	0	
3293	0	
3294	0	
3295	0	
3296	0	
3297	0	
3298	0	
3299	0	
3300	0	
3301	0	
3302	0	
3303	0	certain,certainly,indeed,surely,truly
3304	0	nay rather,nay surely
3305	0	but yet,howbeit,nevertheless
3306	0	to abide,to await,to remain,to wait
3307	0	divided,to divide
3308	0	anxiety,care
3309	0	be anxious,to be anxious
3310	0	a part
3311	0	a division,a partition
3312	0	a divider
3313	0	a part,a portion,part
3314	0	noon,the south
3315	0	to act as a sponsor,to mediate
3316	0	an arbitrator,one who intervenes
3317	0	midnight
3318	0	Mesopotamia
3319	0	amongst,in the midst of,middle,midst,the midst
3320	0	a partition wall
3321	0	mid-heaven
3322	0	to be in the middle,to be midway
3323	0	King,Messiah
3324	0	full
3325	0	to be full,to fill
3326	0	after,behind,with
3327	0	departing,to depart away,to pass over from one place to another
3328	0	to turn about,to turn around
3329	0	to direct,to lead over,to transfer
3330	0	to impart
3331	0	to change,to transfer
3332	0	departed,to depart,to go away
3333	0	to call one's self,to summon
3334	0	to move away,to move from a place
3335	0	to be a partner,to be made a partner,to partake
3336	0	a participation,a taking
3337	0	to change,to exchange
3338	0	to repent,to repent one's self
3339	0	to change into another form,to transform
3340	0	repented,to change one's mind,to repent
3341	0	a change of mind,change of mind,changes the mind
3342	0	afterwards,in the mean time,meanwhile
3343	0	to send after for one's self,to send for
3344	0	to turn around
3345	0	to change the figure of,to transform
3346	0	to transpose
3347	0	after that,afterwards
3348	0	to be a partaker,to partake
3349	0	to rise up on high
3350	0	a forced removal,forced removal,removal from one abode to another
3351	0	to transfer settlers
3352	0	a communion,a fellowship,a sharing
3353	0	a partner,partaking,sharing in
3354	0	to give by measure,to measure,to measure off,to measure out
3355	0	a measurer,an amphora
3356	0	to preserve moderation
3357	0	in due measure,moderately
3358	0	determined extent,limit,measure
3359	0	the forehead
3360	0	as far as,until
3361	0	do not,I do not,I not,no,none,not,not lest,you are not,you not
3362	0	if not,unless,whoever ... not
3363	0	lest,that ... not
3364	0	by no means,certainly not,never,not at all
3365	0	by no means
3366	0	and neither,and not,but not,nor,not
3367	0	no one,nobody,nothing
3368	0	never
3369	0	not yet
3370	0	Media
3371	0	no longer,no more,not hereafter
3372	0	length
3373	0	to lengthen,to make long
3374	0	a mantle,a sheepskin,an outer robe
3375	0	certainly,truly,verily
3376	0	a month,the time of the new moon
3377	0	to declare,to disclose,to make known,to tell
3378	0	no,not lest
3379	0	in no way,lest,perhaps,that ... not,whether or not,whether perhaps
3380	0	not yet
3381	0	lest,lest somehow,that perhaps
3382	0	thigh
3383	0	and not,neither,neither ... nor,nor,not so
3384	0	a mother,mother
3385	0	at all,perchance,whether
3386	0	much less,much more,much rather,not to mention,to say nothing of
3387	0	let no one
3388	0	the womb
3389	0	matricide,the murderer of a mother
3390	0	a chief city,a metropolis
3391	0	only one,someone,the first of
3392	0	to contaminate,to defile,to dye,to pollute,to soil,to sully
3393	0	defilement
3394	0	defilement,pollution
3395	0	a mixture
3396	0	to mingle,to mix
3397	0	little,small
3398	0	little,small,younger
3399	0	Miletus
3400	0	a mile,mile
3401	0	to imitate
3402	0	an imitator
3403	0	to remind
3404	0	to be hated,to detest,to detested,to hate,to pursue with hatred
3405	0	payment of wages due,recompence
3406	0	a rewarder,one who pays wages
3407	0	employed for hire,hired
3408	0	reward,wages
3409	0	to hire,to let out for hire
3410	0	that which is either let or hired,the price for something let or hired
3411	0	a hireling,one hired
3412	0	Mitylene
3413	0	Michael
3414	0	one pound
3415	0	to remeber,to remind
3416	0	Mnason
3417	0	memory,mention,remembrance
3418	0	a memorial,a monument,a sepulchral monument
3419	0	a memorial,a monument,a sepulchral monument,tombs
3420	0	memory,remembrance
3421	0	to be mindful of,to call to mind,to remember
3422	0	a memorial,a remembrance
3423	0	to be betrothed,to be promised in marriage
3424	0	speaking with difficulty
3425	0	hardly,with difficulty
3426	0	16 sextarii,bushel
3427	0	I,me,my,of me,to me
3428	0	faithless to God
3429	0	to commit adultery
3430	0	adultery
3431	0	commits adultery,to commit adultery,to the eating of things sacrificed to idols
3432	0	one who is faithless toward God
3433	0	hardly,not easily,scarcely,very rarely,with difficulty
3434	0	Molech
3435	0	to contaminate,to defile,to pollute,to stain
3436	0	defilement
3437	0	to blame
3438	0	a staying,abiding,abode,dwelling
3439	0	only,single of its kind
3440	0	alone,but,only
3441	0	alone,destitute of help,forsaken,merely,only
3442	0	deprived of one eye,having one eye
3443	0	to forsake,to leave alone,to make single,to make solitary
3444	0	external appearance
3445	0	to form
3446	0	a forming,a shaping
3447	0	to make an image
3448	0	a boy,a bullock,a calf,a girl,a heifer,a tender juicy shoot,offspring
3449	0	hardship,toil,travail
3450	0	by my,for me,I,me,my,of me,of mine
3451	0	accomplished in the liberal arts,playing on musical instruments,skilled in music,skilled in the arts sacred to the muses
3452	0	marrow
3453	0	to give one an intimate acquaintance,to initiate into the mysteries,to teach fully
3454	0	a narrative,a speech,a story
3455	0	to bellow,to roar
3456	0	deride,to mock,to turn up the nose or sneer at
3457	0	belonging to a mill,made of millstone
3458	0	a mill stone,the noise made by a mill
3459	0	mill house
3460	0	Myra
3461	0	an innumerable multitude,an unlimited number,innumerable hosts,ten thousand
3462	0	to anoint
3463	0	countless,innumerable,ten thousand
3464	0	ointment
3465	0	Mysia
3466	0	hidden thing,mystery,secret
3467	0	see only what is near,to see dimly
3468	0	wound that trickles with blood
3469	0	to blame,to find fault with
3470	0	to blemish,to blot,to censure,to disgrace,to insult
3471	0	to act foolishly,to be foolish,to make foolish
3472	0	foolishness
3473	0	foolish talking
3474	0	foolish,foolishness,godless,impious
3475	0	by Moses,Moses
3476	0	Nahshon
3477	0	Nagge
3478	0	Nazarite
3479	0	a Nazarite
3480	0	Nazarite
3481	0	Nathan
3482	0	Nathanael
3483	0	assuredly,even so,truly,verily,yea
3484	0	Nain
3485	0	a shrine,a temple,Santuary of the Jerusalem Temple,temple
3486	0	Naum
3487	0	nard oil,ointment
3488	0	Narcissus
3489	0	to suffer shipwreck
3490	0	a ship owner,ship master
3491	0	a ship
3492	0	a sailor,mariner,seaman
3493	0	Nahor
3494	0	a young man
3495	0	a young man,young men
3496	0	Neapolis
3497	0	Naaman
3498	0	inanimate,lifeless,lifelessness,the lifeless,to be lifeless,to breathed one's last,without life
3499	0	slay,to make dead,to put to death,worn out
3500	0	being put to death,killing,putting to death,the dead state,utter sluggishness
3501	0	new,recently born,young,youthful
3502	0	a young (creature)
3503	0	youth,youthful age
3504	0	a new convert,neophyte
3505	0	Nero
3506	0	to give a nod,to signify by a nod
3507	0	a cloud
3508	0	Naphtali
3509	0	a large dense multitude,a throng
3510	0	a kidney
3511	0	a sacristan,the worshipper of a deity
3512	0	an attendant,inferiority in rank,of youth,servant,younger,youthful
3513	0	by
3514	0	to spin
3515	0	to be a babe
3516	0	an infant,little child,unskilled
3517	0	Nereus
3518	0	Neri
3519	0	a small island
3520	0	an island
3521	0	fast,fasting
3522	0	fast,to abstain from food and drink,to fast
3523	0	fasting,not having eaten
3524	0	sober,temperate
3525	0	to be calm and collected in spirit,to be sober,to be temperate
3526	0	Niger
3527	0	Nicanor
3528	0	to conquer
3529	0	victory
3530	0	Nicodemus
3531	0	Nicolaitans
3532	0	Nicolas
3533	0	Nicopolis
3534	0	to utterly vanquish,victory
3535	0	Nineveh
3536	0	a Ninevite,an inhabitant of Nineveh.,Ninevite
3537	0	a basin
3538	0	to wash
3539	0	to consider,to have understanding,to heed,to perceive with the mind,to ponder,to think upon,to understand
3540	0	a mental perception,a thought,the mind
3541	0	bastard,illegitimate
3542	0	fodder,food,growth,increase,pasturage
3543	0	to follow a custom,to hold by custom,to own as a custom,to suppose
3544	0	lawyer,one learned in the law,teacher of the Mosaic Law
3545	0	agreeable to the law,lawfully
3546	0	anything received and sanctioned by law,legal tender
3547	0	a teacher and interpreter of the law
3548	0	law giving,legislation
3549	0	to enact,to enact laws,to sanction by law
3550	0	a lawgiver
3551	0	anything established,anything received by a law,establishment,Law
3552	0	to be sick
3553	0	disease,sickness
3554	0	disease,sickness
3555	0	a brood of birds,a nest of birds
3556	0	a brood of birds
3557	0	separating,to divide,to separate,to set apart
3558	0	the south,the south wind,the southern quarter
3559	0	admonition,exhortation
3560	0	to admonish,to exhort,to warn
3561	0	new moon
3562	0	discreetly,prudently,wisely
3563	0	desires,feelings,purposes,the mind,thoughts,understanding
3564	0	Nymphas
3565	0	a betrothed woman,a bride,a daughter-in-law,a recently married woman,a young woman,young wife
3566	0	a bridegroom,a recently married man,a son-in-law,a young man,bridegroom
3567	0	the bridal chamber
3568	0	at this time,now,the present
3569	0	now,the present
3570	0	at this very moment,now
3571	0	by night,night
3572	0	to pierce,to pierce through,to transfix
3573	0	to be careless,to be negligent,to nod in sleep,to sleep
3574	0	a night and a day
3575	0	Noah
3576	0	dull,indolent,languid,slow,sluggish
3577	0	the back
3578	0	hospitable reception,hospitality
3579	0	take lodging with,to entertain,to receive as a guest
3580	0	to be hospitable,to receive and entertain hospitably
3581	0	a foreigner,a stranger
3582	0	a sextarius
3583	0	to dry up,to make dry,to waste away,to wither
3584	0	dry,withered
3585	0	wooden
3586	0	a tree,wood
3587	0	shave,to get one's self shaved,to shear
3588	0	a,an,are,are the,by,by the,for,is,of,of a,of the,of these,of this,of those,on this,than of,that,the,these,this,those,to,to the,to this,to those,unto,which,who,with,with the,with this
3589	0	eighty
3590	0	the eighth
3591	0	a burden,a weight,an encumbrance
3592	0	as follows,these things,this one here,thus
3593	0	to journey,to travel
3594	0	to be a guide,to be a teacher,to give guidance to,to guide
3595	0	a guide,a leader of the way,a teacher,guide
3596	0	to journey,to travel
3597	0	a journey,a journeying
3598	0	a course of conduct,a manner of thinking,a road,a travelled way,a way of thinking,by way of,journey,the road,way
3599	0	a tooth,teeth
3600	0	to be in anguish,to be tormented,to cause intense pain
3601	0	consuming grief,pain,sorrow
3602	0	lamentation,lamenting,mourning,wailing
3603	0	that is,which is
3604	0	Uzziah
3605	0	to give out an odour
3606	0	from which,whence
3607	0	linen
3608	0	a piece of linen
3609	0	devoted to,domestic,kindred
3610	0	a domestic,a servant
3611	0	to dwell in
3612	0	a dwelling place,a habitation
3613	0	a dwelling place,a habitation
3614	0	a house,house,house of
3615	0	a servant,a son,the houshold
3616	0	to be master,to manage family affairs,to rule a household
3617	0	householder,master of the house
3618	0	to build,to establish,to found,to rebuild,to repair
3619	0	building,building up
3620	0	building,erection
3621	0	to be a steward
3622	0	the management of a household
3623	0	the manager of a household
3624	0	a house,a household,descendants,family,house,household,of the house
3625	0	the inhabited earth,the Roman empire
3626	0	a domestic,caring for the house,working at home
3627	0	have compassion on,to pity
3628	0	compassion,mercy,pity
3629	0	merciful
3630	0	a winebibber,a wino,given to wine
3631	0	wine
3632	0	drunkenness
3633	0	to suppose,to think
3634	0	such as,what manner of,what sort of
3635	0	to be slow,to delay,to feel loath,to hesitate
3636	0	backward,slothful,sluggish
3637	0	eight days old,passing the eighth day
3638	0	eight
3639	0	death,destroy,ruin
3640	0	of little faith,trusting too little
3641	0	a little,few,little,small
3642	0	fainthearted
3643	0	make small account,regard lightly,to care little for
3644	0	a destroyer
3645	0	to destroy
3646	0	a whole burnt offering
3647	0	good health
3648	0	complete,complete in all its parts,entire,faultless,whole
3649	0	lament,to howl,wail
3650	0	all,completely,full,whole
3651	0	complete in all respects,perfect
3652	0	Olympas
3653	0	an unripe fig
3654	0	altogether,wholly
3655	0	a violent storm
3656	0	to associate with,to be in company with,to converse with,to stay with
3657	0	communion,companionship,intercourse
3658	0	a crowd,a multitude,a throng
3659	0	an eye
3660	0	promise,swear,threaten,to affirm,to swear,with an oath
3661	0	with one accord,with one mind,with one passion
3662	0	to be like
3663	0	of like affections,of like feelings
3664	0	like,resembling,similar
3665	0	likeness
3666	0	to be made like,to compare,to liken
3667	0	a likeness,a representation,a resemblance
3668	0	equally,in the same way,likewise
3669	0	a making like,likeness
3670	0	to acknowledge,to agree with,to celebrate,to concede,to praise,to profess,to say the same thing as another
3671	0	a profession,what one professes
3672	0	by consent of all,without controversy
3673	0	of the same trade,practising the same trade or craft
3674	0	assembled together
3675	0	concordant,of one mind
3676	0	nevertheless,yet
3677	0	a dream
3678	0	a little ass
3679	0	to reproach,to revile
3680	0	a reproach
3681	0	to reproach,to shame
3682	0	Onesimus
3683	0	Onesiphorus
3684	0	for an ass,of an ass,turned by an ass
3685	0	to be useful,to help,to profit
3686	0	by name,name,named,the name
3687	0	to be named,to bear the name of a person or thing,to give name to,to name,to utter the name of a person or thing
3688	0	an ass
3689	0	in point of fact,in reality,truly
3690	0	sour wine and water,vinegar
3691	0	quick,sharp,swift
3692	0	a window,of caves in rocks or mountains,of fissures in the earth
3693	0	after,behind,from behind,on the back
3694	0	after,afterwards,back,behind
3695	0	to arm,to furnish with arms,to provide
3696	0	an instrument,arms used in warfare,weapons
3697	0	of what sort or quality,what manner of
3698	0	when
3699	0	where,whereas,whereever
3700	0	behold,to appear,to behold,to look at
3701	0	the act of exhibiting one's self to view
3702	0	broiled,cooked
3703	0	dog days (from late summer,early autumn)
3704	0	how,that
3705	0	a spectacle,a vision,that which is seen
3706	0	a vision,appearance,seeing,visible form
3707	0	to be visible,to open to view
3708	0	saw,to perceive,to see,to see with the eyes,to see with the mind,you see
3709	0	anger,any violent emotion,indignation,of punishments inflicted by magistrates,temper,wrath
3710	0	to arouse to anger,to be angry,to be provoked to anger
3711	0	prone to anger
3712	0	fathom
3713	0	to desire after,to reach after
3714	0	hill country,hilly,mountainous,the mountain district
3715	0	craving for,desire,eager desire,longing
3716	0	to walk in a straight course
3717	0	erect,straight
3718	0	to cut straight,to cut straight ways
3719	0	to rise early in the morning
3720	0	early
3721	0	early,rising at the first dawn
3722	0	at daybreak,at early dawn,dawn,daybreak,early in the morning
3723	0	rightly
3724	0	to appoint,to define,to determine,to ordain
3725	0	boundaries
3726	0	to adjure,to administer an oath to,to force to take an oath
3727	0	pledge,that which has been pledged or promised with an oath
3728	0	affirmation made on oath,an oath,the taking of an oath
